model_tag,retriever,lang_pair,selector_method,k,num_samples,empty_prediction_count,bleu,comet22,pred_qe,source_scope
qwen3-8b,sonar,eng_Latn-swh_Latn,error_profile_rerank,8,1012,0,5.339017855992689,0.5379968088841721,0.4886809510911406,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-swh_Latn,low_quality,8,1012,0,4.594577160789043,0.5260288768665121,0.4790072918173824,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-swh_Latn,quality_only,8,1012,0,4.591261285454571,0.526810547432645,0.4800540091904255,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-swh_Latn,quality_rerank,8,1012,0,5.337899542890873,0.5377609780713504,0.4895670830084401,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-swh_Latn,random_in_topn,8,1012,0,4.869178953589357,0.5259369851454444,0.4798402135138926,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-swh_Latn,retriever_topk,8,1012,0,5.256675907980821,0.5372769687133344,0.4889470037558804,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-xho_Latn,error_filter,8,1012,0,1.3192618162641645,0.5625163922491281,0.4417547342982216,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-xho_Latn,error_profile_rerank,8,1012,0,1.2974238923760266,0.5613142919281254,0.4421782558378966,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-xho_Latn,low_quality,8,1012,0,1.2198516818796334,0.5539735178113455,0.4360723393001104,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-xho_Latn,quality_only,8,1012,0,1.2871251995644977,0.5567400989678537,0.4393174856194394,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-xho_Latn,quality_rerank,8,1012,0,1.253082704245689,0.5627203475639754,0.442230723327092,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-xho_Latn,random_in_topn,8,1012,0,1.074128765172627,0.5563656677723873,0.4391949286043879,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-xho_Latn,retriever_topk,8,1012,0,1.350296345467025,0.5608976108754576,0.442072194261042,retriever-specific MT-ICL result used in manuscript
